set FIXED_ROUTE_0 := 1 3;
set FIXED_ROUTE_1 := 0 2;

param R :=
0 	 0 	 -0.616667
0 	 1 	 -0.616667
0 	 2 	 -0.616667
0 	 3 	 -0.616667
0 	 4 	 -0.616667
0 	 5 	 -0.616667
0 	 6 	 -0.616667
0 	 7 	 -0.616667
0 	 8 	 -0.616667
0 	 9 	 -0.616667
0 	 10 	 -0.616667
0 	 11 	 -0.616667
0 	 12 	 -0.616667
0 	 13 	 -0.616667
0 	 14 	 -0.616667
0 	 15 	 -0.616667
0 	 16 	 -0.616667
0 	 17 	 -0.616667
0 	 18 	 -0.616667
0 	 19 	 -0.616667
0 	 20 	 -0.616667
0 	 21 	 -0.616667
0 	 22 	 -0.616667
0 	 23 	 -0.616667
0 	 24 	 -0.616667
0 	 25 	 -0.616667
0 	 26 	 -0.616667
0 	 27 	 -0.616667
0 	 28 	 -0.616667
0 	 29 	 -0.616667
0 	 30 	 -0.616667
0 	 31 	 -0.616667
0 	 32 	 -0.616667
0 	 33 	 -0.616667
0 	 34 	 -0.616667
0 	 35 	 -0.616667
0 	 36 	 -0.616667
0 	 37 	 -0.616667
0 	 38 	 -0.616667
0 	 39 	 -0.616667
0 	 40 	 -0.616667
0 	 41 	 -0.616667
0 	 42 	 -0.616667
0 	 43 	 -0.616667
0 	 44 	 -0.616667
0 	 45 	 -0.616667
0 	 46 	 -0.616667
0 	 47 	 -0.616667
0 	 48 	 -0.616667
0 	 49 	 -0.616667
0 	 50 	 -0.616667
0 	 51 	 -0.616667
0 	 52 	 -0.616667
0 	 53 	 -0.616667
0 	 54 	 -0.616667
0 	 55 	 -0.616667
0 	 56 	 -0.616667
0 	 57 	 -0.616667
0 	 58 	 -0.616667
0 	 59 	 -0.616667
0 	 60 	 -0.616667
0 	 61 	 -0.616667
0 	 62 	 -0.616667
0 	 63 	 -0.616667
0 	 64 	 -0.616667
0 	 65 	 -0.616667
0 	 66 	 -0.616667
0 	 67 	 -0.616667
0 	 68 	 -0.616667
0 	 69 	 -0.616667
0 	 70 	 -0.616667
0 	 71 	 -0.616667
0 	 72 	 -0.616667
0 	 73 	 -0.616667
0 	 74 	 -0.616667
0 	 75 	 -0.616667
0 	 76 	 -0.616667
0 	 77 	 -0.616667
0 	 78 	 -0.616667
0 	 79 	 -0.616667
0 	 80 	 -0.616667
0 	 81 	 -0.616667
0 	 82 	 -0.616667
0 	 83 	 -0.616667
0 	 84 	 -0.616667
0 	 85 	 -0.616667
0 	 86 	 -0.616667
0 	 87 	 -0.616667
0 	 88 	 -0.616667
0 	 89 	 -0.616667
0 	 90 	 -0.616667
0 	 91 	 -0.616667
0 	 92 	 -0.616667
0 	 93 	 -0.616667
0 	 94 	 -0.616667
0 	 95 	 -0.616667
0 	 96 	 -0.616667
0 	 97 	 -0.616667
0 	 98 	 -0.616667
0 	 99 	 -0.616667
0 	 100 	 -0.616667
0 	 101 	 -0.616667
0 	 102 	 -0.616667
0 	 103 	 -0.616667
0 	 104 	 -0.616667
0 	 105 	 -0.616667
0 	 106 	 -0.616667
0 	 107 	 -0.616667
0 	 108 	 -0.616667
0 	 109 	 -0.616667
0 	 110 	 -0.616667
0 	 111 	 -0.616667
0 	 112 	 -0.616667
0 	 113 	 -0.616667
0 	 114 	 -0.616667
0 	 115 	 -0.616667
0 	 116 	 -0.616667
0 	 117 	 -0.616667
0 	 118 	 -0.616667
0 	 119 	 -0.616667
0 	 120 	 -0.616667
0 	 121 	 -0.616667
0 	 122 	 -0.616667
0 	 123 	 -0.616667
0 	 124 	 -0.616667
0 	 125 	 -0.616667
0 	 126 	 -0.616667
0 	 127 	 -0.616667
0 	 128 	 -0.616667
0 	 129 	 -0.616667
0 	 130 	 -0.616667
0 	 131 	 -0.616667
0 	 132 	 -0.616667
0 	 133 	 -0.616667
0 	 134 	 -0.616667
0 	 135 	 -0.616667
0 	 136 	 -0.616667
0 	 137 	 -0.616667
0 	 138 	 -0.616667
0 	 139 	 -0.616667
0 	 140 	 -0.616667
0 	 141 	 -0.616667
0 	 142 	 -0.616667
0 	 143 	 -0.616667
0 	 144 	 -0.616667
